A retail sales dataset adapted from UCL (https://archive.ics.uci.edu/dataset/352/online+retail),,,,,,,
"#InvoiceNo: a 6-digit integral number uniquely assigned to each transaction. If this code starts with letter 'c', it indicates a cancellation",,,,,,,
#StockCode: a 5-digit integral number uniquely assigned to each distinct product,,,,,,,
#Description: product name,,,,,,,
#Quantity: the quantities of each product (item) per transaction,,,,,,,
#InvoiceDate: the day and time when each transaction was generated,,,,,,,
#UnitPrice: product price per unit,,,,,,,
#CustomerID: a 5-digit integral number uniquely assigned to each customer,,,,,,,
#Country: the name of the country where each customer resides,,,,,,,
,,,,,,,
InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
550178,20712,JUMBO BAG WOODLAND ANIMALS,20,4/14/11 17:25,2.08,12662,Germany
550178,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,4/14/11 17:25,2.95,12662,Germany
550178,POST,POSTAGE,2,4/14/11 17:25,18,12662,Germany
550178,23206,LUNCH BAG APPLE DESIGN,10,4/14/11 17:25,1.65,12662,Germany
550178,23204,CHARLOTTE BAG APPLES DESIGN,10,4/14/11 17:25,0.85,12662,Germany
550179,21703,BAG 125g SWIRLY MARBLES,12,4/14/11 17:29,0.42,15220,United Kingdom
550179,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,4/14/11 17:29,1.45,15220,United Kingdom
550179,22109,FULL ENGLISH BREAKFAST PLATE,4,4/14/11 17:29,3.75,15220,United Kingdom
550180,15056N,EDWARDIAN PARASOL NATURAL,5,4/14/11 17:33,5.95,14163,United Kingdom
550180,15056P,EDWARDIAN PARASOL PINK,3,4/14/11 17:33,5.95,14163,United Kingdom
550180,15056BL,EDWARDIAN PARASOL BLACK,2,4/14/11 17:33,5.95,14163,United Kingdom
C550181,84596F,SMALL MARSHMALLOWS PINK BOWL,-16,4/14/11 17:43,0.42,13069,United Kingdom
C550181,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,-16,4/14/11 17:43,0.42,13069,United Kingdom
C550181,23206,LUNCH BAG APPLE DESIGN,-5,4/14/11 17:43,1.65,13069,United Kingdom
C550181,23204,CHARLOTTE BAG APPLES DESIGN,-5,4/14/11 17:43,0.85,13069,United Kingdom
C550181,22844,VINTAGE CREAM DOG FOOD CONTAINER,-5,4/14/11 17:43,8.5,,United Kingdom
C550181,22748,POPPY'S PLAYHOUSE KITCHEN,-1,4/14/11 17:43,2.1,13069,United Kingdom
C550181,22381,TOY TIDY PINK POLKADOT,-10,4/14/11 17:43,2.1,13069,United Kingdom
C550181,22090,PAPER BUNTING RETROSPOT,-10,4/14/11 17:43,2.95,13069,United Kingdom
C550181,22088,PAPER BUNTING COLOURED LACE,-15,4/14/11 17:43,2.95,,United Kingdom
C550181,22087,PAPER BUNTING WHITE LACE,-10,4/14/11 17:43,2.95,13069,United Kingdom
C550181,21937,STRAWBERRY   PICNIC BAG,-5,4/14/11 17:43,2.95,13069,United Kingdom
C550181,21394,RED POLKADOT BEAKER ,-12,4/14/11 17:43,0.39,13069,United Kingdom
C550181,21244,BLUE POLKADOT PLATE ,-5,4/14/11 17:43,1.69,13069,United Kingdom
C550181,21243,PINK  POLKADOT PLATE ,-8,4/14/11 17:43,1.69,13069,United Kingdom
C550181,21242,RED RETROSPOT PLATE ,-10,4/14/11 17:43,1.69,13069,United Kingdom
C550181,21240,BLUE POLKADOT CUP,-20,4/14/11 17:43,0.85,13069,United Kingdom
C550181,21239,PINK  POLKADOT CUP,-20,4/14/11 17:43,850,13069,United Kingdom
C550181,21238,RED RETROSPOT CUP,-20,4/14/11 17:43,0.85,13069,United Kingdom
C550181,20677,PINK POLKADOT BOWL,-5,4/14/11 17:43,1.25,13069,United Kingdom
C550181,20676,RED RETROSPOT BOWL,-12,4/14/11 17:43,1.25,13069,United Kingdom
C550181,20675,BLUE POLKADOT BOWL,-4,4/14/11 17:43,1.25,13069,United Kingdom
550183,22949,36 DOILIES DOLLY GIRL,12,4/14/11 17:58,1.45,14105,United Kingdom
550183,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,4/14/11 17:58,3.25,14105,United Kingdom
550183,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,4/14/11 17:58,2.55,14105,United Kingdom
550183,22930,BAKING MOULD HEART MILK CHOCOLATE,6,4/14/11 17:58,2.55,14105,United Kingdom
550184,23078,ICE CREAM PEN LIP GLOSS ,24,4/14/11 18:02,1.25,17601,United Kingdom
550184,21829,DINOSAUR KEYRINGS ASSORTED,36,4/14/11 18:02,0.21,17601,United Kingdom
550184,84375,SET OF 20 KIDS COOKIE CUTTERS,1,4/14/11 18:02,2.1,17601,United Kingdom
550184,84569D,PACK 6 HEART/ICE-CREAM PATCHES,6,4/14/11 18:02,1.25,17601,United Kingdom
550184,22621,TRADITIONAL KNITTING NANCY,6,4/14/11 18:02,1.65,17601,United Kingdom
550184,22149,FELTCRAFT 6 FLOWER FRIENDS,7,4/14/11 18:02,2.1,17601,United Kingdom
550184,22147,FELTCRAFT BUTTERFLY HEARTS,12,4/14/11 18:02,1.45,17601,United Kingdom
550184,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,4/14/11 18:02,2.55,17601,United Kingdom
550184,22438,BALLOON ART MAKE YOUR OWN FLOWERS,2,4/14/11 18:02,1.95,17601,United Kingdom
550185,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,4/14/11 18:22,11.95,17142,United Kingdom
550185,22423,REGENCY CAKESTAND 3 TIER,3,4/14/11 18:22,12.75,17142,United Kingdom
550185,23053,RECYCLED ACAPULCO MAT PINK,2,4/14/11 18:22,8.25,17142,United Kingdom
550185,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,4/14/11 18:22,8.25,17142,United Kingdom
550185,23051,RECYCLED ACAPULCO MAT BLUE,2,4/14/11 18:22,8.25,17142,United Kingdom
550185,23049,RECYCLED ACAPULCO MAT RED,2,4/14/11 18:22,8.25,17142,United Kingdom
550185,22825,DECORATIVE PLANT POT WITH FRIEZE,6,4/14/11 18:22,7.95,17142,United Kingdom
550185,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,6,4/14/11 18:22,12.75,17142,United Kingdom
550185,22826,LOVE SEAT ANTIQUE WHITE METAL,1,4/14/11 18:22,195,17142,United Kingdom
550186,22699,ROSES REGENCY TEACUP AND SAUCER ,18,4/14/11 18:28,2.95,14051,United Kingdom
550186,22698,PINK REGENCY TEACUP AND SAUCER,12,4/14/11 18:28,2.95,14051,United Kingdom
550186,22697,GREEN REGENCY TEACUP AND SAUCER,12,4/14/11 18:28,2.95,14051,United Kingdom
550186,22314,OFFICE MUG WARMER CHOC+BLUE,12,4/14/11 18:28,2.95,14051,United Kingdom
550187,POST,POSTAGE,2,4/14/11 18:40,18,13811,Germany
550187,23050,RECYCLED ACAPULCO MAT GREEN,5,4/14/11 18:40,8.25,13811,Germany
550187,23051,RECYCLED ACAPULCO MAT BLUE,5,4/14/11 18:40,8.25,13811,Germany
550187,23052,RECYCLED ACAPULCO MAT TURQUOISE,5,4/14/11 18:40,8.25,13811,Germany
550187,23049,RECYCLED ACAPULCO MAT RED,7,4/14/11 18:40,8.25,13811,Germany
550187,23053,RECYCLED ACAPULCO MAT PINK,5,4/14/11 18:40,8.25,13811,Germany
550188,22551,PLASTERS IN TIN SPACEBOY,12,4/14/11 18:57,1.65,12457,Switzerland
550188,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,4/14/11 18:57,1.65,12457,Switzerland
550188,22556,PLASTERS IN TIN CIRCUS PARADE ,12,4/14/11 18:57,1.65,12457,Switzerland
550188,22555,PLASTERS IN TIN STRONGMAN,12,4/14/11 18:57,1.65,12457,Switzerland
550188,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,4/14/11 18:57,4.95,12457,Switzerland
550188,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,4/14/11 18:57,9.95,12457,Switzerland
550188,47566,PARTY BUNTING,8,4/14/11 18:57,4.95,12457,Switzerland
550188,21889,WOODEN BOX OF DOMINOES,12,4/14/11 18:57,1.25,12457,Switzerland
550188,47594A,CAROUSEL DESIGN WASHBAG,6,4/14/11 18:57,1.95,12457,Switzerland
550188,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,4/14/11 18:57,7.65,12457,Switzerland
550188,21976,PACK OF 60 MUSHROOM CAKE CASES,24,4/14/11 18:57,0.55,12457,Switzerland
550188,84086C,PINK/PURPLE RETRO RADIO,12,4/14/11 18:57,2.95,12457,Switzerland
550188,22629,SPACEBOY LUNCH BOX ,12,4/14/11 18:57,1.95,12457,Switzerland
550188,22192,BLUE DINER WALL CLOCK,2,4/14/11 18:57,8.5,12457,Switzerland
550188,21888,BINGO SET,4,4/14/11 18:57,3.75,12457,Switzerland
550188,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,4/14/11 18:57,1.65,12457,Switzerland
550188,22367,CHILDRENS APRON SPACEBOY DESIGN,16,4/14/11 18:57,1.95,12457,Switzerland
550188,22898,CHILDRENS APRON APPLES DESIGN,8,4/14/11 18:57,1.95,12457,Switzerland
550188,21156,RETROSPOT CHILDRENS APRON,8,4/14/11 18:57,1.95,12457,Switzerland
550188,23007, SPACEBOY BABY GIFT SET,3,4/14/11 18:57,16.95,12457,Switzerland
550188,23008,DOLLY GIRL BABY GIFT SET,3,4/14/11 18:57,16.95,12457,Switzerland
550188,POST,POSTAGE,3,4/14/11 18:57,40,12457,Switzerland
550188,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,4/14/11 18:57,0,12457,Switzerland
550189,85186A,EASTER BUNNY GARLAND OF FLOWERS,7,4/14/11 19:15,0.42,13230,United Kingdom
550189,85186C,BUNNY EGG GARLAND,6,4/14/11 19:15,0.42,13230,United Kingdom
550189,22668,PINK BABY BUNTING,2,4/14/11 19:15,2.95,13230,United Kingdom
550189,22669,RED BABY BUNTING ,2,4/14/11 19:15,2.95,13230,United Kingdom
550189,22268,EASTER DECORATION SITTING BUNNY,3,4/14/11 19:15,0.85,13230,United Kingdom
550189,22934,BAKING MOULD EASTER EGG WHITE CHOC,2,4/14/11 19:15,2.95,13230,United Kingdom
550189,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/14/11 19:15,2.95,13230,United Kingdom
550190,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,4/14/11 19:16,3.75,15135,United Kingdom
550190,22569,FELTCRAFT CUSHION BUTTERFLY,4,4/14/11 19:16,3.75,15135,United Kingdom
550190,22570,FELTCRAFT CUSHION RABBIT,4,4/14/11 19:16,3.75,15135,United Kingdom
550190,62086A,PINK RETRO BIG FLOWER BAG,6,4/14/11 19:16,1.95,15135,United Kingdom
550191,22832,BROCANTE SHELF WITH HOOKS,2,4/14/11 19:59,10.75,16806,United Kingdom
550191,21654,RIDGED GLASS FINGER BOWL,6,4/14/11 19:59,0.39,16806,United Kingdom
550191,22362,GLASS JAR PEACOCK BATH SALTS,9,4/14/11 19:59,2.95,16806,United Kingdom
550191,85144,JARDIN ETCHED GLASS CHEESE DISH,3,4/14/11 19:59,1.95,16806,United Kingdom
550191,85141,JARDIN ETCHED GLASS FRUITBOWL,1,4/14/11 19:59,3.95,16806,United Kingdom
550191,22488,NATURAL SLATE RECTANGLE CHALKBOARD,6,4/14/11 19:59,1.65,16806,United Kingdom
550191,20803,SMALL PINK GLASS SUNDAE DISH,6,4/14/11 19:59,0.39,16806,United Kingdom
550191,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,4/14/11 19:59,2.55,16806,United Kingdom
550191,22305,COFFEE MUG PINK PAISLEY DESIGN,6,4/14/11 19:59,2.55,16806,United Kingdom
550191,84978,HANGING HEART JAR T-LIGHT HOLDER,6,4/14/11 19:59,1.25,16806,United Kingdom
550191,22295,HEART FILIGREE DOVE LARGE,24,4/14/11 19:59,1.65,16806,United Kingdom
550191,20801,LARGE PINK GLASS SUNDAE DISH,2,4/14/11 19:59,0.79,16806,United Kingdom
550191,22358,KINGS CHOICE TEA CADDY ,2,4/14/11 19:59,2.95,16806,United Kingdom
550191,85141,JARDIN ETCHED GLASS FRUITBOWL,1,4/14/11 19:59,3.95,16806,United Kingdom
550191,21654,RIDGED GLASS FINGER BOWL,6,4/14/11 19:59,0.39,16806,United Kingdom
550191,84879,ASSORTED COLOUR BIRD ORNAMENT,16,4/14/11 19:59,1.69,16806,United Kingdom
550191,84978,HANGING HEART JAR T-LIGHT HOLDER,6,4/14/11 19:59,1.25,16806,United Kingdom
550191,22178,VICTORIAN GLASS HANGING T-LIGHT,6,4/14/11 19:59,1.25,16806,United Kingdom
550191,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,4/14/11 19:59,3.95,16806,United Kingdom
550191,85144,JARDIN ETCHED GLASS CHEESE DISH,1,4/14/11 19:59,1.95,16806,United Kingdom
550191,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,4/14/11 19:59,12.75,16806,United Kingdom
550192,22348,TEA BAG PLATE RED RETROSPOT,12,4/15/11 8:45,0.85,12582,Finland
550192,22960,JAM MAKING SET WITH JARS,6,4/15/11 8:45,4.25,12582,Finland
550192,POST,POSTAGE,3,4/15/11 8:45,40,12582,Finland
550192,21395,BLUE POLKADOT BEAKER ,48,4/15/11 8:45,0.39,12582,Finland
550192,21394,RED POLKADOT BEAKER ,48,4/15/11 8:45,0.39,12582,Finland
550192,84509B,SET OF 4 FAIRY CAKE PLACEMATS,8,4/15/11 8:45,3.75,12582,Finland
550192,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,4/15/11 8:45,3.95,12582,Finland
550192,23154,SET OF 4 JAM JAR MAGNETS,12,4/15/11 8:45,2.08,12582,Finland
550192,23159,SET OF 5 PANCAKE DAY MAGNETS,12,4/15/11 8:45,2.08,12582,Finland
550192,23178,JAM CLOCK MAGNET,6,4/15/11 8:45,2.89,12582,Finland
550193,85132B,CHARLIE AND LOLA TABLE TINS,12,4/15/11 9:27,1.95,13952,United Kingdom
550193,85132C,CHARLIE AND LOLA FIGURES TINS,12,4/15/11 9:27,1.95,13952,United Kingdom
550193,37340,MULTICOLOUR SPRING FLOWER MUG,48,4/15/11 9:27,0.39,13952,United Kingdom
550193,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,4/15/11 9:27,0.79,13952,United Kingdom
550193,79030G,TUMBLER NEW ENGLAND,24,4/15/11 9:27,0.39,13952,United Kingdom
550193,85006,SET 4 NURSERY DES ROUND BOXES,12,4/15/11 9:27,0.85,13952,United Kingdom
550193,21212,PACK OF 72 RETROSPOT CAKE CASES,24,4/15/11 9:27,0.55,13952,United Kingdom
550193,22423,REGENCY CAKESTAND 3 TIER,4,4/15/11 9:27,12.75,13952,United Kingdom
550193,20750,RED RETROSPOT MINI CASES,2,4/15/11 9:27,7.95,13952,United Kingdom
550193,21986,PACK OF 12 PINK POLKADOT TISSUES,24,4/15/11 9:27,0.29,13952,United Kingdom
550193,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,4/15/11 9:27,0.29,13952,United Kingdom
550193,22175,PINK OWL SOFT TOY,6,4/15/11 9:27,2.95,13952,United Kingdom
550193,22176,BLUE OWL SOFT TOY,6,4/15/11 9:27,2.95,13952,United Kingdom
550193,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,4/15/11 9:27,1.45,13952,United Kingdom
550193,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,4/15/11 9:27,1.45,13952,United Kingdom
550193,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,2,4/15/11 9:27,14.95,13952,United Kingdom
550193,22763,KEY CABINET MA CAMPAGNE,2,4/15/11 9:27,9.95,13952,United Kingdom
550193,21781,MA CAMPAGNE CUTLERY BOX,2,4/15/11 9:27,14.95,13952,United Kingdom
550193,22797,CHEST OF DRAWERS GINGHAM HEART ,2,4/15/11 9:27,16.95,13952,United Kingdom
550193,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,4/15/11 9:27,8.95,13952,United Kingdom
550193,85066,CREAM SWEETHEART MINI CHEST,2,4/15/11 9:27,12.75,13952,United Kingdom
550193,20685,DOORMAT RED RETROSPOT,4,4/15/11 9:27,7.95,13952,United Kingdom
550193,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,4/15/11 9:27,7.95,13952,United Kingdom
550193,21524,DOORMAT SPOTTY HOME SWEET HOME,4,4/15/11 9:27,7.95,13952,United Kingdom
550193,48187,DOORMAT NEW ENGLAND,4,4/15/11 9:27,7.95,13952,United Kingdom
550193,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,4/15/11 9:27,6.75,13952,United Kingdom
550193,22796,PHOTO FRAME 3 CLASSIC HANGING,4,4/15/11 9:27,9.95,13952,United Kingdom
550193,82482,WOODEN PICTURE FRAME WHITE FINISH,6,4/15/11 9:27,2.55,13952,United Kingdom
550193,22602,RETROSPOT WOODEN HEART DECORATION,24,4/15/11 9:27,0.85,13952,United Kingdom
550193,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,4/15/11 9:27,1.65,13952,United Kingdom
550193,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,4/15/11 9:27,0.85,13952,United Kingdom
550193,22212,FOUR HOOK  WHITE LOVEBIRDS,6,4/15/11 9:27,2.1,13952,United Kingdom
550193,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,4/15/11 9:27,7.95,13952,United Kingdom
550193,21042,RED RETROSPOT APRON ,3,4/15/11 9:27,5.95,13952,United Kingdom
550193,47567B,TEA TIME KITCHEN APRON,3,4/15/11 9:27,5.95,13952,United Kingdom
550193,84991,60 TEATIME FAIRY CAKE CASES,48,4/15/11 9:27,0.55,13952,United Kingdom
550193,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,4/15/11 9:27,1.65,13952,United Kingdom
550193,21155,RED RETROSPOT PEG BAG,6,4/15/11 9:27,2.55,13952,United Kingdom
550193,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",8,4/15/11 9:27,4.95,13952,United Kingdom
550196,21871,SAVE THE PLANET MUG,3,4/15/11 10:09,1.25,14796,United Kingdom
550196,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,4/15/11 10:09,4.95,14796,United Kingdom
550196,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,4/15/11 10:09,0.55,14796,United Kingdom
550196,22900, SET 2 TEA TOWELS I LOVE LONDON ,5,4/15/11 10:09,3.25,14796,United Kingdom
550196,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,4/15/11 10:09,2.1,14796,United Kingdom
550196,84991,60 TEATIME FAIRY CAKE CASES,6,4/15/11 10:09,0.55,14796,United Kingdom
550196,47559B,TEA TIME OVEN GLOVE,10,4/15/11 10:09,1.25,14796,United Kingdom
550196,21071,VINTAGE BILLBOARD DRINK ME MUG,2,4/15/11 10:09,1.25,14796,United Kingdom
550196,21070,VINTAGE BILLBOARD MUG ,2,4/15/11 10:09,1.25,14796,United Kingdom
550196,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,4/15/11 10:09,0.42,14796,United Kingdom
550196,84596F,SMALL MARSHMALLOWS PINK BOWL,2,4/15/11 10:09,0.42,14796,United Kingdom
550196,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,4/15/11 10:09,3.95,14796,United Kingdom
550196,22631,CIRCUS PARADE LUNCH BOX ,1,4/15/11 10:09,1.95,14796,United Kingdom
550196,84375,SET OF 20 KIDS COOKIE CUTTERS,1,4/15/11 10:09,2.1,14796,United Kingdom
550196,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,32,4/15/11 10:09,0.65,14796,United Kingdom
550196,22630,DOLLY GIRL LUNCH BOX,1,4/15/11 10:09,1.95,14796,United Kingdom
550196,22659,LUNCH BOX I LOVE LONDON,2,4/15/11 10:09,1.95,14796,United Kingdom
550196,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,4/15/11 10:09,12.75,14796,United Kingdom
550196,15056BL,EDWARDIAN PARASOL BLACK,3,4/15/11 10:09,5.95,14796,United Kingdom
550197,21792,CLASSIC FRENCH STYLE BASKET GREEN ,2,4/15/11 10:14,3.95,15581,United Kingdom
550197,21793,CLASSIC FRENCH STYLE BASKET BROWN,2,4/15/11 10:14,3.95,15581,United Kingdom
550197,20679,EDWARDIAN PARASOL RED,2,4/15/11 10:14,5.95,15581,United Kingdom
550197,15056P,EDWARDIAN PARASOL PINK,2,4/15/11 10:14,5.95,15581,United Kingdom
550198,82482,WOODEN PICTURE FRAME WHITE FINISH,12,4/15/11 10:19,2.55,13120,United Kingdom
550199,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,4/15/11 10:20,0.85,16523,United Kingdom
550199,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,4/15/11 10:20,0.85,16523,United Kingdom
550199,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,4/15/11 10:20,0.85,16523,United Kingdom
550199,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,4/15/11 10:20,0.85,16523,United Kingdom
550199,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,4/15/11 10:20,0.65,16523,United Kingdom
550199,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,4/15/11 10:20,3.25,16523,United Kingdom
550199,22908,PACK OF 20 NAPKINS RED APPLES,12,4/15/11 10:20,0.85,16523,United Kingdom
550199,48184,DOORMAT ENGLISH ROSE ,4,4/15/11 10:20,7.95,16523,United Kingdom
550199,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,36,4/15/11 10:20,0.85,16523,United Kingdom
550199,21937,STRAWBERRY   PICNIC BAG,15,4/15/11 10:20,2.95,16523,United Kingdom
550199,21936,RED RETROSPOT PICNIC BAG,15,4/15/11 10:20,2.95,16523,United Kingdom
550199,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,4/15/11 10:20,2.08,16523,United Kingdom
550199,85099B,JUMBO BAG RED RETROSPOT,20,4/15/11 10:20,2.08,16523,United Kingdom
550199,20728,LUNCH BAG CARS BLUE,10,4/15/11 10:20,1.65,16523,United Kingdom
550199,23206,LUNCH BAG APPLE DESIGN,10,4/15/11 10:20,1.65,16523,United Kingdom
550199,22383,LUNCH BAG SUKI DESIGN ,10,4/15/11 10:20,1.65,16523,United Kingdom
550199,23207,LUNCH BAG ALPHABET DESIGN,10,4/15/11 10:20,1.65,16523,United Kingdom
550199,20725,LUNCH BAG RED RETROSPOT,10,4/15/11 10:20,1.65,16523,United Kingdom
550200,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,4/15/11 10:21,1.65,16523,United Kingdom
550200,48138,DOORMAT UNION FLAG,6,4/15/11 10:21,7.95,16523,United Kingdom
550201,22423,REGENCY CAKESTAND 3 TIER,16,4/15/11 10:25,10.95,12769,Brazil
550201,22699,ROSES REGENCY TEACUP AND SAUCER ,24,4/15/11 10:25,2.55,12769,Brazil
550201,22697,GREEN REGENCY TEACUP AND SAUCER,24,4/15/11 10:25,2.55,12769,Brazil
550201,22698,PINK REGENCY TEACUP AND SAUCER,24,4/15/11 10:25,2.55,12769,Brazil
550201,22366,DOORMAT AIRMAIL ,10,4/15/11 10:25,6.75,12769,Brazil
550201,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,4/15/11 10:25,3.39,12769,Brazil
550201,22630,DOLLY GIRL LUNCH BOX,24,4/15/11 10:25,1.95,12769,Brazil
550201,22662,LUNCH BAG DOLLY GIRL DESIGN,10,4/15/11 10:25,1.65,12769,Brazil
550201,22629,SPACEBOY LUNCH BOX ,12,4/15/11 10:25,1.95,12769,Brazil
550201,22382,LUNCH BAG SPACEBOY DESIGN ,10,4/15/11 10:25,1.65,12769,Brazil
550201,15056BL,EDWARDIAN PARASOL BLACK,3,4/15/11 10:25,5.95,12769,Brazil
550201,15056P,EDWARDIAN PARASOL PINK,3,4/15/11 10:25,5.95,12769,Brazil
550201,15056N,EDWARDIAN PARASOL NATURAL,3,4/15/11 10:25,5.95,12769,Brazil
550201,20679,EDWARDIAN PARASOL RED,3,4/15/11 10:25,5.95,12769,Brazil
550201,21166,COOK WITH WINE METAL SIGN ,12,4/15/11 10:25,2.08,12769,Brazil
550201,21181,PLEASE ONE PERSON METAL SIGN,12,4/15/11 10:25,2.1,12769,Brazil
550201,21770,OPEN CLOSED METAL SIGN,10,4/15/11 10:25,4.95,12769,Brazil
550201,22993,SET OF 4 PANTRY JELLY MOULDS,24,4/15/11 10:25,1.25,12769,Brazil
550201,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,4/15/11 10:25,3.45,12769,Brazil
550201,23179,CLOCK MAGNET MUM'S KITCHEN,6,4/15/11 10:25,2.89,12769,Brazil
550201,23178,JAM CLOCK MAGNET,6,4/15/11 10:25,2.89,12769,Brazil
550201,22494,EMERGENCY FIRST AID TIN ,12,4/15/11 10:25,1.25,12769,Brazil
550201,21260,FIRST AID TIN,6,4/15/11 10:25,3.25,12769,Brazil
550201,21906,PHARMACIE FIRST AID TIN,6,4/15/11 10:25,6.75,12769,Brazil
550201,84971S,SMALL HEART FLOWERS HOOK ,24,4/15/11 10:25,0.85,12769,Brazil
550201,23054,RECYCLED ACAPULCO MAT LAVENDER,2,4/15/11 10:25,8.25,12769,Brazil
550201,23053,RECYCLED ACAPULCO MAT PINK,2,4/15/11 10:25,8.25,12769,Brazil
550201,23050,RECYCLED ACAPULCO MAT GREEN,2,4/15/11 10:25,8.25,12769,Brazil
550201,23051,RECYCLED ACAPULCO MAT BLUE,2,4/15/11 10:25,8.25,12769,Brazil
550201,23049,RECYCLED ACAPULCO MAT RED,2,4/15/11 10:25,8.25,12769,Brazil
550201,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,4/15/11 10:25,8.25,12769,Brazil
550201,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,4/15/11 10:25,1.65,12769,Brazil
550202,21422,PORCELAIN ROSE SMALL,16,4/15/11 10:27,0.85,13090,United Kingdom
550202,21421,PORCELAIN ROSE LARGE ,12,4/15/11 10:27,1.25,13090,United Kingdom
550202,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,4/15/11 10:27,9.95,13090,United Kingdom
550202,21257,VICTORIAN SEWING BOX MEDIUM,32,4/15/11 10:27,6.95,13090,United Kingdom
550202,22178,VICTORIAN GLASS HANGING T-LIGHT,24,4/15/11 10:27,1.25,13090,United Kingdom
550202,22652,TRAVEL SEWING KIT,10,4/15/11 10:27,1.65,13090,United Kingdom
550202,21172,PARTY METAL SIGN ,12,4/15/11 10:27,1.45,13090,United Kingdom
550202,23128,FELTCRAFT BOY JEAN-PAUL KIT,4,4/15/11 10:27,4.95,13090,United Kingdom
550202,23127,FELTCRAFT GIRL NICOLE KIT,4,4/15/11 10:27,4.95,13090,United Kingdom
550202,23126,FELTCRAFT GIRL AMELIE KIT,4,4/15/11 10:27,4.95,13090,United Kingdom
550202,23194,GYMKHANA TREASURE BOOK BOX,8,4/15/11 10:27,2.25,13090,United Kingdom
550202,22606,WOODEN SKITTLES GARDEN SET,1,4/15/11 10:27,15.95,13090,United Kingdom
550202,22605,WOODEN CROQUET GARDEN SET,1,4/15/11 10:27,14.95,13090,United Kingdom
550202,23010,CIRCUS PARADE BABY GIFT SET,1,4/15/11 10:27,16.95,13090,United Kingdom
550202,23009,I LOVE LONDON BABY GIFT SET,1,4/15/11 10:27,16.95,13090,United Kingdom
550202,23008,DOLLY GIRL BABY GIFT SET,1,4/15/11 10:27,16.95,13090,United Kingdom
550202,23007, SPACEBOY BABY GIFT SET,1,4/15/11 10:27,16.95,13090,United Kingdom
550202,22971,QUEENS GUARD COFFEE MUG,6,4/15/11 10:27,2.55,13090,United Kingdom
